player,team,position,games,winrate,avg_kills,avg_deaths,avg_assists,avg_damage,avg_dpm,avg_cspm,avg_vision,kda
Jun,GiantX,sup,57,0.47368421052631576,0.7543859649122807,2.9298245614035086,9.526315789473685,7312.736842105263,214.5665894736842,0.9877894736842106,125.71929824561404,3.508982035928144
Hasu7,wangting,top,57,0.47368421052631576,4.894736842105263,4.368421052631579,7.543859649122807,22263.157894736843,735.118945614035,7.155675438596491,23.719298245614034,2.847389558232932
Maged,Anubis Gaming,top,57,0.5263157894736842,3.473684210526316,4.0701754385964914,4.824561403508772,21351.719298245614,657.9061684210526,7.991870175438597,23.19298245614035,2.0387931034482762
Noah,GiantX,bot,57,0.47368421052631576,4.7894736842105265,2.263157894736842,4.807017543859649,26094.035087719298,759.1121421052632,9.52458947368421,39.35087719298246,4.240310077519379
TNS,wangting,sup,57,0.47368421052631576,1.1929824561403508,5.456140350877193,14.280701754385966,7582.298245614035,252.2538947368421,1.1575929824561404,107.21052631578948,2.836012861736335
Tsiperakos,Gamespace Mediterranean College Esports,mid,57,0.543859649122807,5.245614035087719,2.6666666666666665,8.508771929824562,26144.070175438595,793.9726438596491,7.747236842105264,29.29824561403509,5.157894736842105
Aress,GAM Esports,mid,57,0.43859649122807015,2.473684210526316,2.175438596491228,5.350877192982456,17373.543859649122,541.1299578947368,8.64207543859649,35.228070175438596,3.596774193548387
Darkeszy,Meavedron,top,57,0.5964912280701754,3.6140350877192984,2.7017543859649122,5.614035087719298,18544.36842105263,595.9022350877193,7.429898245614035,23.614035087719298,3.4155844155844153
Erha,Weibo Gaming,sup,57,0.42105263157894735,0.543859649122807,3.3508771929824563,9.87719298245614,6389.438596491228,196.61558771929825,0.9738929824561403,117.12280701754386,3.109947643979057
Adiogs,wangting,mid,57,0.47368421052631576,5.315789473684211,4.56140350877193,9.771929824561404,25414.157894736843,839.1816912280701,7.582040350877193,29.17543859649123,3.307692307692308
Humanoid,Fnatic,mid,57,0.631578947368421,4.017543859649122,2.6666666666666665,6.035087719298246,24736.78947368421,729.7787543859649,9.107957894736842,31.07017543859649,3.7697368421052633
Route,LOUD,bot,57,0.5263157894736842,3.3684210526315788,1.8421052631578947,5.807017543859649,23521.175438596492,691.0286964912281,9.227859649122808,41.526315789473685,4.980952380952381
Robo,LOUD,top,57,0.5263157894736842,3.2280701754385963,3.736842105263158,4.7368421052631575,19133.64912280702,572.9266438596492,8.299833333333334,31.105263157894736,2.1314553990610325
Jackies,GiantX,mid,57,0.47368421052631576,3.4210526315789473,3.087719298245614,5.631578947368421,23423.21052631579,692.0200456140351,8.613266666666668,37.666666666666664,2.931818181818182
Qats,Vivo Keyd Stars Academy,mid,56,0.6607142857142857,3.732142857142857,2.375,7.642857142857143,22147.51785714286,675.5700232142857,8.3438625,38.482142857142854,4.7894736842105265
xyno,Vivo Keyd Stars Academy,top,56,0.6607142857142857,4.267857142857143,2.3392857142857144,6.785714285714286,21947.214285714286,674.614592857143,8.4036125,38.410714285714285,4.7251908396946565
Norwegian,Yang Yang Gaming,jng,56,0.5892857142857143,6.464285714285714,3.2857142857142856,9.089285714285714,22877.321428571428,738.0157821428572,7.044005357142857,35.857142857142854,4.733695652173913
soul1,Meavedron,jng,56,0.5357142857142857,3.8035714285714284,3.982142857142857,10.678571428571429,17878.98214285714,562.1946660714286,6.117667857142857,36.267857142857146,3.6367713004484306
Aether,T1 Esports Academy Rookies,sup,56,0.75,0.9285714285714286,2.9285714285714284,14.428571428571429,7492.660714285715,252.31286785714286,1.0041232142857142,105.73214285714286,5.2439024390243905
scamber,Vivo Keyd Stars Academy,sup,56,0.6607142857142857,0.875,2.8035714285714284,12.589285714285714,6556.803571428572,203.14884464285714,1.0568125,119.03571428571429,4.802547770700637
sarolu,Vivo Keyd Stars Academy,jng,56,0.6607142857142857,3.1964285714285716,3.0,9.482142857142858,15940.92857142857,494.08177321428576,6.304196428571429,55.875,4.226190476190476
Enga,Farenvehn,mid,56,0.6428571428571429,3.875,2.6964285714285716,7.482142857142857,24052.428571428572,719.5531535714287,8.127001785714286,32.535714285714285,4.211920529801325
Ceos,Shopify Rebellion,sup,56,0.42857142857142855,0.44642857142857145,3.625,8.767857142857142,5808.071428571428,163.07135714285712,0.9872,126.35714285714286,2.541871921182266
Shadow,Farenvehn,sup,56,0.6428571428571429,0.9107142857142857,2.982142857142857,11.946428571428571,8314.035714285714,249.23688035714284,1.0293410714285713,116.80357142857143,4.311377245508982
Shanks,Fox Gaming,jng,55,0.43636363636363634,2.3454545454545452,3.309090909090909,8.581818181818182,12287.054545454546,365.6532890909091,5.97542,46.18181818181818,3.3021978021978025
DDahyuk,OKSavingsBank BRION Challengers,top,55,0.32727272727272727,3.290909090909091,2.981818181818182,4.745454545454545,18872.52727272727,558.8487981818182,8.061012727272727,31.654545454545456,2.695121951219512
Click,LUA Gaming,sup,55,0.5454545454545454,1.0,3.7818181818181817,11.072727272727272,7776.490909090909,244.20187454545456,1.1509327272727272,108.72727272727273,3.192307692307692
Sn1lle,LUA Gaming,jng,55,0.5454545454545454,3.6363636363636362,3.3636363636363638,7.909090909090909,15093.581818181818,482.02998,6.165818181818182,46.72727272727273,3.432432432432432
Fede,Fox Gaming,bot,55,0.43636363636363634,4.6,2.6,6.327272727272727,25603.963636363635,767.09434,9.435847272727273,30.527272727272727,4.2027972027972025
Hydra,LUA Gaming,mid,55,0.5454545454545454,4.581818181818182,2.5090909090909093,6.709090909090909,22521.654545454545,698.4793163636364,8.70280909090909,32.14545454545455,4.5
Shy Carry,LUA Gaming,bot,55,0.5454545454545454,4.8,2.8727272727272726,6.527272727272727,24618.0,764.55388,8.763372727272728,34.92727272727273,3.943037974683545
Hans SamD,Ici Japon Corp. Esport,bot,55,0.5454545454545454,6.218181818181818,2.0,5.036363636363636,29303.963636363635,859.6176254545455,10.295421818181818,46.89090909090909,5.627272727272727
Rest,CTBC Flying Oyster,top,54,0.6111111111111112,2.462962962962963,2.611111111111111,5.37037037037037,16739.75925925926,520.2108425925926,7.796629629629629,31.685185185185187,3.0
Gaeng,Fukuoka SoftBank HAWKS gaming,sup,54,0.3148148148148148,0.5185185185185185,4.925925925925926,8.5,5714.166666666667,179.2015074074074,0.9108574074074075,100.16666666666667,1.8308270676691731
Dahlia,Dplus KIA Youth,sup,54,0.5555555555555556,0.9444444444444444,3.7222222222222223,11.722222222222221,6741.62962962963,226.35269074074074,1.1242981481481482,103.79629629629629,3.4029850746268653
Afriibi,ZennIT,bot,54,0.6481481481481481,5.296296296296297,2.740740740740741,7.203703703703703,26287.203703703704,802.9189111111111,9.11487962962963,25.962962962962962,4.5608108108108105
BAO,Papara SuperMassive,bot,54,0.5370370370370371,5.62962962962963,2.3518518518518516,7.12962962962963,25853.203703703704,775.6902240740741,9.073994444444445,37.2962962962963,5.425196850393702
Sheo,Team Heretics,jng,54,0.37037037037037035,1.7222222222222223,2.888888888888889,6.277777777777778,14347.814814814816,425.09013703703704,6.5553,43.111111111111114,2.769230769230769
FATE,Fukuoka SoftBank HAWKS gaming,mid,54,0.3148148148148148,2.8333333333333335,3.074074074074074,5.555555555555555,21349.666666666668,672.9804240740741,8.431242592592593,30.12962962962963,2.7289156626506026
Marble,Fukuoka SoftBank HAWKS gaming,bot,54,0.3148148148148148,3.8518518518518516,2.185185185185185,4.87037037037037,23580.35185185185,740.3107666666666,9.160387037037037,33.333333333333336,3.991525423728813
Carlsen,Team Heretics,top,54,0.37037037037037035,2.3333333333333335,2.4814814814814814,3.4814814814814814,16089.25925925926,476.8829722222222,8.132475925925926,27.14814814814815,2.3432835820895526
Flakked,Team Heretics,bot,54,0.37037037037037035,3.3518518518518516,2.388888888888889,4.074074074074074,22633.88888888889,659.0437277777777,9.525981481481482,45.01851851851852,3.1085271317829455
Evi,Fukuoka SoftBank HAWKS gaming,top,54,0.3148148148148148,2.111111111111111,4.407407407407407,4.907407407407407,16990.09259259259,533.0107425925926,7.149738888888889,29.98148148148148,1.592436974789916
Bull,OKSavingsBank BRION Challengers,bot,54,0.4074074074074074,4.0,2.888888888888889,5.277777777777778,22035.925925925927,661.8461851851853,9.016668518518518,42.31481481481482,3.2115384615384617
Marty,ZennIT,mid,54,0.6481481481481481,4.851851851851852,2.037037037037037,7.518518518518518,25358.48148148148,776.2443259259259,8.447933333333333,24.37037037037037,6.072727272727272
Stend,Team Heretics,sup,54,0.37037037037037035,0.5185185185185185,3.4444444444444446,7.648148148148148,5717.314814814815,169.54937407407408,1.0973166666666667,125.85185185185185,2.3709677419354835
Kamiloo,Team Heretics,mid,54,0.37037037037037035,2.7777777777777777,3.5925925925925926,4.277777777777778,21711.37037037037,636.2627611111112,8.538801851851852,43.333333333333336,1.9639175257731958
Sacre,Eintracht Frankfurt,top,53,0.4339622641509434,3.169811320754717,2.7735849056603774,5.132075471698113,23753.716981132075,684.1928962264151,8.2362320754717,35.471698113207545,2.9931972789115644
Aria,DetonatioN FocusMe,mid,53,0.2641509433962264,3.6037735849056602,2.5660377358490565,5.679245283018868,22442.905660377357,701.6232811320755,8.679577358490567,39.056603773584904,3.61764705882353
Dolis,Once Upon A Team,mid,53,0.4528301886792453,3.6226415094339623,2.5283018867924527,5.90566037735849,21426.79245283019,655.4933188679246,8.008777358490565,34.886792452830186,3.7686567164179103
ChiCh1,wangting,bot,53,0.49056603773584906,6.018867924528302,3.5660377358490565,8.754716981132075,25680.056603773584,831.2666679245283,8.369224528301887,29.30188679245283,4.142857142857143
Starry,Oh My God,bot,53,0.4339622641509434,4.981132075471698,2.8867924528301887,5.60377358490566,23229.45283018868,681.6985188679246,9.469377358490567,39.45283018867924,3.666666666666667
tol2,Burning Core Toyama,top,53,0.5283018867924528,3.150943396226415,3.5660377358490565,6.452830188679245,18383.528301886792,613.8782377358491,7.200830188679245,26.60377358490566,2.693121693121693
Hery,Oh My God,top,53,0.4339622641509434,2.358490566037736,2.9056603773584904,5.90566037735849,19472.584905660377,580.863358490566,7.816271698113208,30.77358490566038,2.844155844155844
MihawK,Nongshim RedForce Academy,jng,53,0.2830188679245283,4.7924528301886795,3.509433962264151,5.773584905660377,16741.603773584906,543.179996226415,6.931192452830189,37.283018867924525,3.0107526881720434
Bobsik,Team UNiTY,top,53,0.4339622641509434,3.3962264150943398,3.2830188679245285,5.566037735849057,20069.45283018868,620.7252339622642,7.26258679245283,25.69811320754717,2.7298850574712645
HiRit,KaBuM! Ilha das Lendas,top,53,0.49056603773584906,3.30188679245283,2.981132075471698,5.150943396226415,23111.79245283019,700.4875528301887,8.580562264150943,35.84905660377358,2.8354430379746836
Veignorem,Eintracht Frankfurt,sup,53,0.4339622641509434,0.9811320754716981,4.037735849056604,10.169811320754716,7560.433962264151,225.98632452830188,1.0448924528301886,129.0188679245283,2.761682242990654
Harp,DetonatioN FocusMe,sup,53,0.2641509433962264,0.8113207547169812,3.5849056603773586,9.075471698113208,6807.603773584906,213.9324924528302,1.0924056603773584,114.26415094339623,2.7578947368421054
Brucee,Burning Core Toyama,jng,53,0.5283018867924528,2.792452830188679,3.358490566037736,9.415094339622641,13190.735849056604,442.6886,5.626158490566038,40.84905660377358,3.634831460674157
jjs156,Once Upon A Team,top,53,0.4528301886792453,2.509433962264151,3.3962264150943398,4.339622641509434,18090.283018867925,543.6336433962264,7.473258490566037,26.452830188679247,2.0166666666666666
Sm0oZi,Once Upon A Team,bot,53,0.4528301886792453,4.169811320754717,2.641509433962264,5.09433962264151,19163.169811320753,583.5498924528301,8.81459433962264,29.150943396226417,3.507142857142858
Bada,Nongshim RedForce Academy,bot,53,0.2830188679245283,3.69811320754717,3.6792452830188678,5.39622641509434,20971.20754716981,663.7972132075472,8.54607924528302,22.28301886792453,2.471794871794872
ZaZee,Eintracht Frankfurt,mid,53,0.4339622641509434,4.037735849056604,3.207547169811321,6.39622641509434,24095.584905660377,702.6319528301887,8.40332641509434,31.754716981132077,3.2529411764705882
RayFarky,DetonatioN FocusMe,top,53,0.2641509433962264,2.1320754716981134,3.207547169811321,5.113207547169812,15666.867924528302,490.51942075471703,7.127843396226415,28.528301886792452,2.2588235294117647
L1mit,Burning Core Toyama,bot,53,0.5283018867924528,6.509433962264151,3.452830188679245,6.30188679245283,27622.54716981132,926.4856698113208,8.80787358490566,36.056603773584904,3.710382513661202
Moham,Oh My God,sup,53,0.4339622641509434,0.49056603773584906,3.830188679245283,10.924528301886792,6926.245283018868,210.51327547169814,1.1552811320754717,127.26415094339623,2.980295566502463
WalliR,KIA.eSuba Academy,mid,53,0.5660377358490566,4.830188679245283,4.60377358490566,6.962264150943396,27164.509433962263,855.6265,8.16646037735849,19.81132075471698,2.5614754098360657
Lyncas,Team Vitality,jng,52,0.4423076923076923,2.519230769230769,2.5961538461538463,7.423076923076923,12921.346153846154,375.7250326923077,5.899448076923077,51.32692307692308,3.82962962962963
Carzzy,Team Vitality,bot,52,0.4423076923076923,4.365384615384615,2.5384615384615383,5.25,26305.78846153846,738.8718250000001,9.054325,45.78846153846154,3.787878787878788
Czajek,Team Vitality,mid,52,0.4423076923076923,3.1923076923076925,2.4038461538461537,6.0,24072.51923076923,682.6045692307691,8.623278846153847,36.63461538461539,3.8240000000000007
Zhuo,JD Gaming,sup,52,0.4807692307692308,0.5961538461538461,3.230769230769231,11.288461538461538,6601.557692307692,209.43135384615383,0.9826461538461538,119.48076923076923,3.678571428571429
Fun K3y,ROSSMANN Centaurs,bot,52,0.5576923076923077,5.653846153846154,3.0,7.211538461538462,25982.46153846154,796.98685,8.980917307692307,36.03846153846154,4.288461538461539
Inspire,Ethereal Enigmas,mid,52,0.4423076923076923,4.365384615384615,3.9615384615384617,7.461538461538462,26651.115384615383,812.9429557692308,7.354425,25.884615384615383,2.9854368932038833
Grave,ULF Esports,bot,52,0.4230769230769231,4.096153846153846,2.75,5.461538461538462,20551.75,643.6828134615384,9.175799999999999,23.25,3.475524475524475
Addusto,ROSSMANN Centaurs,top,52,0.5576923076923077,3.8846153846153846,3.5576923076923075,5.980769230769231,23554.55769230769,711.0960230769231,7.973536538461539,28.653846153846153,2.772972972972973
Naak Nako,Team Vitality,top,52,0.4423076923076923,2.8846153846153846,3.3461538461538463,4.730769230769231,22201.75,637.1700846153847,8.10041923076923,31.192307692307693,2.275862068965517
Wei,Bilibili Gaming,jng,52,0.6153846153846154,3.1346153846153846,3.0,8.596153846153847,15209.326923076924,477.63101346153843,6.280325,50.25,3.9102564102564106
Libra,Team Insidious,top,51,0.5294117647058824,3.5294117647058822,3.3333333333333335,5.862745098039215,22119.274509803923,683.5210352941177,7.486201960784313,27.0,2.8176470588235287
DVLK,Meavedron,mid,51,0.6078431372549019,6.392156862745098,3.4901960784313726,7.392156862745098,28493.78431372549,912.7824098039216,8.989794117647058,22.764705882352942,3.949438202247191
Should,BNK FEARX Academy,sup,51,0.39215686274509803,1.3333333333333333,4.450980392156863,11.431372549019608,8261.666666666666,283.3924666666667,1.0468686274509804,93.2156862745098,2.86784140969163
Osaki,VARREL YOUTH,sup,51,0.5882352941176471,0.8431372549019608,3.8823529411764706,10.92156862745098,6479.529411764706,207.75077647058825,0.8920470588235294,94.96078431372548,3.0303030303030307
Luon,Chiefs Esports Club,sup,51,0.19607843137254902,0.5882352941176471,3.6666666666666665,7.607843137254902,5753.117647058823,182.47399803921567,1.0669705882352942,106.07843137254902,2.235294117647059
JimieN,Chiefs Esports Club,mid,51,0.19607843137254902,2.156862745098039,3.2745098039215685,4.588235294117647,17436.13725490196,544.5469058823529,8.236849019607844,32.96078431372549,2.059880239520958
kkkkkkkkk,VARREL YOUTH,top,51,0.5882352941176471,3.8627450980392157,3.196078431372549,5.333333333333333,20144.843137254902,650.3982450980392,7.627911764705883,25.80392156862745,2.8773006134969323
HotPot,HELL PIGS,jng,51,0.23529411764705882,3.215686274509804,5.862745098039215,7.352941176470588,13671.392156862745,471.2476980392157,5.719425490196079,40.15686274509804,1.802675585284281
Caucha,FlameHard,top,51,0.7254901960784313,3.0,2.588235294117647,5.0,17966.333333333332,563.4334176470588,7.935235294117647,24.705882352941178,3.090909090909091
Competitive,VARREL YOUTH,mid,51,0.5882352941176471,3.450980392156863,3.3333333333333335,7.470588235294118,19482.666666666668,623.6668019607844,7.724390196078431,28.647058823529413,3.276470588235294
Hinata,BNK FEARX Academy,mid,51,0.39215686274509803,4.509803921568627,3.4705882352941178,7.568627450980392,22673.549019607843,761.826725490196,8.190929411764705,30.49019607843137,3.480225988700565
Parus,Team BDS,sup,50,0.36,0.86,4.14,9.88,6422.28,181.036682,0.96488,134.72,2.594202898550725
Kakkun,DetonatioN FocusMe,bot,50,0.24,2.82,3.5,5.26,20086.28,628.14544,8.526762,24.52,2.3085714285714287
many,Entropiq,mid,50,0.58,3.86,2.9,5.7,23612.42,734.6970080000001,8.390614000000001,29.68,3.2965517241379314
Fresskowy,Movistar KOI Fénix,mid,50,0.46,3.62,2.46,6.28,22798.26,687.116528,8.791548,36.88,4.024390243902439
Strode,Entropiq,bot,50,0.58,4.8,2.08,5.1,22095.34,686.545796,9.76538,27.02,4.759615384615384
FIESTA,Papara SuperMassive,mid,50,0.52,4.28,4.34,7.44,26628.84,805.362318,8.26171,36.9,2.7004608294930876
nuc,Team BDS,mid,50,0.36,3.52,2.76,6.66,26099.2,738.45429,8.411514,36.02,3.6884057971014497
Ice,Team BDS,bot,50,0.36,4.68,2.12,5.22,26511.7,731.2430559999999,9.907556,42.64,4.669811320754716
Nawaf,BAAM Esports,bot,50,0.4,4.9,3.3,6.32,22226.02,674.3381519999999,8.612878,28.8,3.4000000000000004
Skeanz,Papara SuperMassive,jng,50,0.52,3.86,3.02,9.3,15741.26,470.63326800000004,6.23053,40.24,4.357615894039735
Czypsy,Back2TheGame,sup,50,0.56,1.06,4.04,12.2,7559.2,222.434212,0.989228,120.58,3.282178217821782
Lirua,DRX Academy,sup,50,0.08,0.62,5.14,7.08,4796.7,165.641166,1.038396,91.54,1.4980544747081714
Zika,LNG Esports,top,50,0.3,2.74,2.52,4.6,18631.22,569.73551,8.076699999999999,31.82,2.9126984126984126
Ark,Nongshim RedForce Academy,jng,50,0.38,3.46,4.78,9.24,15936.54,501.854632,6.075236,43.56,2.6569037656903762
Likai,HELL PIGS,top,50,0.24,3.56,4.86,4.5,19403.74,661.389494,7.584524,26.36,1.6584362139917694
AKaJe,DRX Academy,mid,50,0.08,3.66,3.4,4.76,21488.24,731.12614,8.256956,22.86,2.476470588235294
raining,Nightbirds,bot,50,0.76,5.22,2.96,7.1,29516.36,922.112758,9.443736,29.18,4.162162162162162
Vox,Nongshim RedForce Academy,bot,50,0.38,4.86,3.9,6.58,25466.22,794.438656,8.548566,31.54,2.9333333333333336
haichao,LNG Esports,mid,50,0.3,2.92,2.6,5.52,19669.78,603.180248,8.602718,38.24,3.2461538461538457
Roamer,paiN Gaming,mid,50,0.56,3.22,2.86,7.1,23843.18,696.975818,8.365218,37.94,3.6083916083916088
Roison,Back2TheGame,mid,50,0.56,4.7,2.9,8.1,27377.72,798.7457360000001,7.746745999999999,20.54,4.413793103448276
Lilipp,Eintracht Spandau,sup,49,0.3469387755102041,1.6326530612244898,5.551020408163265,9.489795918367347,9594.020408163266,288.3689551020408,1.1371102040816328,130.08163265306123,2.0036764705882355
PowerOfEvil,Eintracht Spandau,mid,49,0.3469387755102041,5.183673469387755,2.326530612244898,6.061224489795919,27348.714285714286,793.573893877551,9.214208163265306,29.46938775510204,4.833333333333334
belit,Orbit Anonymo Esports,jng,49,0.2857142857142857,2.5306122448979593,4.061224489795919,7.469387755102041,13842.30612244898,416.4221755102041,5.720724489795918,40.63265306122449,2.4623115577889445
buffi,Orbit Anonymo Esports,mid,49,0.2857142857142857,3.693877551020408,3.4693877551020407,5.448979591836735,23804.85714285714,706.3938142857143,8.263697959183673,23.959183673469386,2.635294117647059
Pesho,Crvena zvezda Esports,mid,49,0.673469387755102,5.244897959183674,2.5510204081632653,7.204081632653061,25156.183673469386,816.9186551020408,8.525453061224491,20.163265306122447,4.880000000000001
Syzyfek,ROSSMANN Centaurs,bot,49,0.46938775510204084,4.755102040816326,2.7142857142857144,5.591836734693878,26027.469387755104,794.4605571428572,9.145859183673469,29.163265306122447,3.8120300751879697
Climber,LGD Gaming,jng,49,0.3877551020408163,3.020408163265306,2.938775510204082,7.714285714285714,13080.0,406.17526530612247,6.337938775510205,49.285714285714285,3.6527777777777777
Pride,Eintracht Spandau,top,49,0.3469387755102041,3.0408163265306123,3.816326530612245,5.448979591836735,22204.224489795917,651.8237551020409,7.759602040816326,32.51020408163265,2.2245989304812834
Sekkou,Crvena zvezda Esports,sup,49,0.673469387755102,1.3265306122448979,4.0,12.244897959183673,7311.326530612245,243.31201020408164,0.7586836734693877,91.14285714285714,3.392857142857143
BuLuKaKa,PSG Talon Academy,mid,49,0.5102040816326531,4.489795918367347,2.979591836734694,6.979591836734694,22454.0,735.7672816326531,8.710826530612245,28.73469387755102,3.8493150684931505
RenYe,PSG Talon Academy,jng,49,0.5102040816326531,5.081632653061225,3.3877551020408165,8.0,14598.30612244898,479.0320510204082,5.8566244897959185,36.244897959183675,3.8614457831325297
Beichuan,ThunderTalk Gaming,jng,49,0.40816326530612246,2.6122448979591835,3.122448979591837,7.285714285714286,14794.816326530612,483.8250489795918,6.916095918367348,39.63265306122449,3.1699346405228757
Sencux,Verdant,mid,49,0.6326530612244898,4.26530612244898,2.061224489795918,6.816326530612245,22780.775510204083,701.2281551020409,8.628973469387756,29.510204081632654,5.376237623762377
Shad0w,Bilibili Gaming,jng,49,0.6326530612244898,3.7142857142857144,3.163265306122449,10.591836734693878,16698.79591836735,495.7686775510204,6.633638775510204,53.51020408163265,4.52258064516129
JNX,Vitality.Bee,top,49,0.5714285714285714,2.979591836734694,2.979591836734694,4.938775510204081,22379.897959183672,652.0726469387755,8.530330612244898,33.204081632653065,2.6575342465753424
Devn,Crvena zvezda Esports,bot,49,0.673469387755102,4.551020408163265,1.9795918367346939,7.26530612244898,19821.73469387755,640.8203387755102,8.641897959183673,25.346938775510203,5.969072164948453
Nenad,Crvena zvezda Esports,top,49,0.673469387755102,4.816326530612245,2.9591836734693877,4.3061224489795915,20075.020408163266,654.969906122449,8.381424489795918,18.775510204081634,3.0827586206896553
Hiro02,Team Secret Whales,top,49,0.5714285714285714,2.816326530612245,2.836734693877551,6.387755102040816,20203.714285714286,629.2624204081633,8.151238775510205,42.83673469387755,3.244604316546763
Dekap,Vitality.Bee,sup,49,0.5714285714285714,0.7551020408163265,3.36734693877551,10.244897959183673,7179.0204081632655,206.06675918367344,0.9752530612244897,129.57142857142858,3.2666666666666666
Deadly,Joblife,bot,48,0.3541666666666667,3.75,2.4791666666666665,5.125,24206.791666666668,688.8887041666667,9.49690625,39.833333333333336,3.5798319327731094
Damocles,Clocks,bot,48,0.5625,5.729166666666667,2.625,5.083333333333333,25920.083333333332,798.7894479166666,9.386610416666667,29.291666666666668,4.119047619047619
Leny,Joblife,top,48,0.3541666666666667,2.6041666666666665,3.6458333333333335,4.8125,18276.125,537.5234166666667,7.31830625,27.854166666666668,2.0342857142857143
RAMES,Joblife,jng,48,0.3541666666666667,3.0416666666666665,3.25,7.0625,14046.770833333334,409.93190000000004,6.2371541666666666,46.791666666666664,3.1089743589743586
WonSeok,OKSavingsBank BRION Academy,jng,48,0.4791666666666667,4.645833333333333,3.6458333333333335,8.458333333333334,17238.854166666668,554.1303479166667,6.429312499999999,47.458333333333336,3.5942857142857143
Deant9,DetonatioN FocusMe Academy,bot,48,0.5,4.833333333333333,3.7916666666666665,6.791666666666667,21652.125,720.6162583333333,8.196275,21.229166666666668,3.065934065934066
Kurahuto,DetonatioN FocusMe Academy,sup,48,0.5,0.6875,5.458333333333333,12.25,7692.916666666667,264.0649416666667,0.9776145833333333,91.60416666666667,2.370229007633588
rre,DetonatioN FocusMe Academy,mid,48,0.5,4.416666666666667,3.7083333333333335,7.75,21566.0,721.3410625,7.15503125,25.625,3.2808988764044944
PlanB,OKSavingsBank BRION Academy,sup,48,0.4791666666666667,0.7291666666666666,3.7083333333333335,11.583333333333334,7522.291666666667,243.4765,1.0660520833333333,117.0625,3.3202247191011236
Parukia,EDward Gaming,sup,48,0.6458333333333334,0.8958333333333334,4.3125,11.833333333333334,6558.375,202.71495416666667,1.0111708333333334,118.125,2.951690821256039
Metroflox,Zena Esports,jng,48,0.5416666666666666,4.458333333333333,3.3958333333333335,9.104166666666666,17831.5,568.5166416666667,6.394966666666666,34.895833333333336,3.9938650306748467
Nice Guy Ben,ROSSMANN Centaurs,top,48,0.4583333333333333,2.0625,4.375,4.729166666666667,19502.520833333332,599.6009520833333,8.369254166666666,21.833333333333332,1.5523809523809524
Hinata,OKSavingsBank BRION Academy,mid,48,0.4791666666666667,3.5416666666666665,3.2291666666666665,7.875,23211.645833333332,744.5996583333334,8.43825,35.833333333333336,3.535483870967742
Diplex,Joblife,mid,48,0.3541666666666667,3.125,2.2916666666666665,5.708333333333333,23102.5,671.4569875,8.311797916666666,34.791666666666664,3.8545454545454545
Twiizt,Joblife,sup,48,0.3541666666666667,0.6458333333333334,3.8958333333333335,8.791666666666666,5815.0625,171.4215,0.9266625,107.29166666666667,2.4224598930481283
Ka1ser,CTBC Flying Oyster Academy,mid,48,0.4166666666666667,3.4791666666666665,4.645833333333333,5.8125,22030.208333333332,709.4457104166667,8.082835416666667,28.3125,2.0
revenge,OKSavingsBank BRION Academy,bot,48,0.4791666666666667,5.229166666666667,2.8333333333333335,5.916666666666667,23676.125,759.8463875000001,9.42628125,37.0,3.9338235294117645
Minji,HELL PIGS,mid,48,0.25,4.541666666666667,4.333333333333333,5.895833333333333,22288.395833333332,750.9657604166667,7.864518749999999,22.541666666666668,2.4086538461538463
rakii,VARREL YOUTH,bot,48,0.5625,4.979166666666667,2.3541666666666665,6.666666666666667,23014.8125,724.0564083333334,8.502550000000001,23.4375,4.946902654867257
CK ss1,Clocks,jng,48,0.5625,3.1041666666666665,4.604166666666667,6.375,12923.541666666666,402.7098708333333,6.412452083333334,39.958333333333336,2.0588235294117645
Lac,Maze Gaming,bot,47,0.574468085106383,4.76595744680851,2.723404255319149,7.723404255319149,24563.531914893618,741.6055382978723,9.156753191489361,32.765957446808514,4.5859375
rovex,Blue Otter,sup,47,0.44680851063829785,0.7021276595744681,3.6595744680851063,9.638297872340425,5649.851063829788,164.64608936170214,1.0484531914893616,113.0,2.8255813953488373
Booki,Fuego,jng,47,0.6170212765957447,4.148936170212766,2.9574468085106385,11.0,15362.978723404256,444.29208936170215,5.595574468085107,49.12765957446808,5.1223021582733805
Castle,Disguised,top,47,0.3829787234042553,2.6808510638297873,3.425531914893617,3.6595744680851063,18956.08510638298,569.1926553191489,7.832806382978724,38.95744680851064,1.8509316770186335
Makes,Flamengo MDL,top,47,0.5319148936170213,4.25531914893617,3.25531914893617,5.531914893617022,21793.191489361703,660.0547212765957,7.50340425531915,26.23404255319149,3.0065359477124183
DiDi,Maze Gaming,mid,47,0.574468085106383,5.042553191489362,2.9574468085106385,7.361702127659575,22725.85106382979,691.2368914893617,7.8432,30.851063829787233,4.194244604316547
Funky Dog,Maze Gaming,jng,47,0.574468085106383,3.9361702127659575,2.9361702127659575,9.638297872340425,15985.68085106383,490.8682425531915,6.470476595744681,48.87234042553192,4.623188405797101
Only35,Winthrop University,sup,47,0.3617021276595745,0.5106382978723404,3.7872340425531914,9.617021276595745,5821.340425531915,171.9227659574468,1.0022404255319148,117.48936170212765,2.6741573033707864
Toffe,Team BDS Academy,mid,47,0.2978723404255319,4.23404255319149,3.425531914893617,6.531914893617022,26540.893617021276,797.3666978723404,8.58163404255319,31.23404255319149,3.142857142857143
